,Booking date,Quantity,Customer ID,Product ID,Channel,Landingpage,Channel_Name,Booking Sequence,Previous Booking date,Previous Product ID,Previous Channel,Previous Channel_Name,Previous Landingpage
438,02.01.2019,2,247,30,0,0,CRM,1,,,,,
439,03.04.2018,2,247,9,0,0,CRM,2,02.01.2019,30.0,0.0,CRM,0.0
440,15.02.2017,2,247,334,4,7,Store,3,03.04.2018,9.0,0.0,CRM,0.0
441,29.06.2018,2,248,208,3,3,SEA,1,,,,,
442,28.10.2016,2,249,109,4,12,Store,1,,,,,
443,08.11.2017,2,250,140,2,2,Direct,1,,,,,
444,20.08.2019,2,250,447,0,0,CRM,2,08.11.2017,140.0,2.0,Direct,2.0
445,11.08.2017,2,251,356,4,6,Store,1,,,,,
446,24.07.2018,2,251,223,0,0,CRM,2,11.08.2017,356.0,4.0,Store,6.0
447,25.01.2014,1,252,647,3,3,SEA,1,,,,,
448,12.01.2016,2,253,204,4,6,Store,1,,,,,
449,14.03.2017,1,254,345,0,0,CRM,1,,,,,
450,19.04.2017,1,254,218,0,0,CRM,2,14.03.2017,345.0,0.0,CRM,0.0
451,17.04.2019,2,255,187,0,0,CRM,1,,,,,
452,11.09.2018,2,256,26,0,0,CRM,1,,,,,
453,19.06.2018,2,256,29,3,3,SEA,2,11.09.2018,26.0,0.0,CRM,0.0
454,05.08.2016,2,257,218,4,7,Store,1,,,,,
455,07.10.2016,2,258,205,5,18,Affiliate B,1,,,,,
456,12.11.2018,2,258,919,5,18,Affiliate B,2,07.10.2016,205.0,5.0,Affiliate B,18.0
457,15.07.2019,2,259,295,0,0,CRM,1,,,,,
458,23.11.2016,2,260,137,4,8,Store,1,,,,,
459,08.02.2019,2,261,242,0,0,CRM,1,,,,,
460,30.01.2018,2,261,135,2,2,Direct,2,08.02.2019,242.0,0.0,CRM,0.0
461,18.01.2016,2,262,363,0,0,CRM,1,,,,,
462,26.07.2015,2,262,509,0,0,CRM,2,18.01.2016,363.0,0.0,CRM,0.0
463,28.09.2016,2,263,328,0,0,CRM,1,,,,,
464,10.07.2017,2,264,102,4,12,Store,1,,,,,
465,21.07.2015,2,265,357,0,0,CRM,1,,,,,
466,16.03.2016,2,266,204,3,4,SEA,1,,,,,
467,23.07.2016,2,267,254,4,10,Store,1,,,,,
468,03.10.2017,2,268,294,0,0,CRM,1,,,,,
469,12.01.2016,3,269,204,4,8,Store,1,,,,,
470,26.11.2015,2,269,130,4,8,Store,2,12.01.2016,204.0,4.0,Store,8.0
471,04.02.2019,2,270,90,4,7,Store,1,,,,,
472,20.03.2015,2,270,620,4,7,Store,2,04.02.2019,90.0,4.0,Store,7.0
473,20.05.2019,2,271,10,4,8,Store,1,,,,,
474,16.11.2014,1,272,350,4,8,Store,1,,,,,
475,21.03.2019,1,273,116,0,0,CRM,1,,,,,
476,09.11.2018,2,274,32,0,0,CRM,1,,,,,
477,12.10.2017,2,274,65,0,0,CRM,2,09.11.2018,32.0,0.0,CRM,0.0
478,26.07.2019,2,274,34,0,0,CRM,3,12.10.2017,65.0,0.0,CRM,0.0
479,01.11.2016,1,275,28,5,18,Affiliate B,1,,,,,
480,07.11.2018,1,275,51,4,7,Store,2,01.11.2016,28.0,5.0,Affiliate B,18.0
481,11.05.2018,1,275,415,1,1,Affiliate A,3,07.11.2018,51.0,4.0,Store,7.0
482,14.08.2017,1,275,240,3,3,SEA,4,11.05.2018,415.0,1.0,Affiliate A,1.0
483,14.08.2017,1,275,27,3,3,SEA,5,14.08.2017,240.0,3.0,SEA,3.0
484,20.01.2018,1,275,25,3,3,SEA,6,14.08.2017,27.0,3.0,SEA,3.0
485,21.02.2019,1,275,59,0,0,CRM,7,20.01.2018,25.0,3.0,SEA,3.0
486,22.06.2018,1,275,182,4,7,Store,8,21.02.2019,59.0,0.0,CRM,0.0
487,26.10.2017,1,275,228,4,8,Store,9,22.06.2018,182.0,4.0,Store,7.0
488,26.10.2017,1,275,96,3,3,SEA,10,26.10.2017,228.0,4.0,Store,8.0
489,31.07.2017,1,275,306,0,0,CRM,11,26.10.2017,96.0,3.0,SEA,3.0
490,25.11.2018,2,276,150,3,3,SEA,1,,,,,
491,01.02.2017,1,277,97,3,3,SEA,1,,,,,
492,01.02.2018,1,277,167,0,0,CRM,2,01.02.2017,97.0,3.0,SEA,3.0
493,01.06.2016,1,277,522,3,4,SEA,3,01.02.2018,167.0,0.0,CRM,0.0
494,14.07.2009,2,277,541,1,1,Affiliate A,4,01.06.2016,522.0,3.0,SEA,4.0
495,21.09.2016,1,277,45,0,0,CRM,5,14.07.2009,541.0,1.0,Affiliate A,1.0
496,10.03.2019,2,278,23,3,4,SEA,1,,,,,
497,05.11.2018,1,279,211,2,2,Direct,1,,,,,
498,18.06.2018,1,280,131,1,1,Affiliate A,1,,,,,
499,20.11.2016,1,280,109,2,2,Direct,2,18.06.2018,131.0,1.0,Affiliate A,1.0
500,05.03.2018,1,281,385,0,0,CRM,1,,,,,
501,05.07.2019,1,281,34,3,3,SEA,2,05.03.2018,385.0,0.0,CRM,0.0
502,21.11.2017,1,281,25,0,0,CRM,3,05.07.2019,34.0,3.0,SEA,3.0
503,28.03.2017,1,282,260,0,0,CRM,1,,,,,
504,28.06.2019,2,283,487,1,1,Affiliate A,1,,,,,
505,03.05.2017,2,284,314,5,18,Affiliate B,1,,,,,
506,24.08.2016,3,285,230,3,3,SEA,1,,,,,
507,24.08.2016,3,285,162,3,3,SEA,2,24.08.2016,230.0,3.0,SEA,3.0
508,05.08.2018,2,286,301,4,7,Store,1,,,,,
509,20.02.2017,2,286,3,3,4,SEA,2,05.08.2018,301.0,4.0,Store,7.0
510,30.03.2018,2,286,140,0,0,CRM,3,20.02.2017,3.0,3.0,SEA,4.0
511,03.12.2016,2,287,232,4,7,Store,1,,,,,
512,28.07.2017,2,287,154,0,0,CRM,2,03.12.2016,232.0,4.0,Store,7.0
513,17.08.2015,1,288,5,0,0,CRM,1,,,,,
514,21.01.2018,2,288,167,0,0,CRM,2,17.08.2015,5.0,0.0,CRM,0.0
515,27.08.2015,2,288,157,0,0,CRM,3,21.01.2018,167.0,0.0,CRM,0.0
516,28.01.2018,2,289,140,2,2,Direct,1,,,,,
517,05.01.2017,2,290,97,4,7,Store,1,,,,,
518,26.10.2018,2,291,560,5,18,Affiliate B,1,,,,,
519,06.08.2016,2,292,146,0,0,CRM,1,,,,,
520,15.01.2016,2,292,144,4,8,Store,2,06.08.2016,146.0,0.0,CRM,0.0
521,20.12.2017,2,292,9,0,0,CRM,3,15.01.2016,144.0,4.0,Store,8.0
522,22.01.2019,2,292,145,0,0,CRM,4,20.12.2017,9.0,0.0,CRM,0.0
523,24.08.2018,2,292,127,4,7,Store,5,22.01.2019,145.0,0.0,CRM,0.0
524,31.01.2019,2,292,121,0,0,CRM,6,24.08.2018,127.0,4.0,Store,7.0
525,04.01.2016,2,293,143,0,0,CRM,1,,,,,
526,10.11.2018,2,294,47,3,3,SEA,1,,,,,
527,27.09.2017,2,295,29,0,0,CRM,1,,,,,
528,04.05.2019,3,296,30,4,8,Store,1,,,,,
529,29.07.2009,1,297,1002,1,1,Affiliate A,1,,,,,
530,19.05.2019,2,298,183,3,3,SEA,1,,,,,
531,09.11.2013,1,299,707,0,0,CRM,1,,,,,
532,11.11.2018,2,300,335,6,20,Affiliate C,1,,,,,
533,09.11.2016,1,301,316,1,1,Affiliate A,1,,,,,
534,11.11.2016,2,302,70,2,2,Direct,1,,,,,
535,26.07.2015,2,303,177,1,1,Affiliate A,1,,,,,
536,30.07.2018,2,304,80,0,0,CRM,1,,,,,
537,13.11.2016,2,305,18,3,3,SEA,1,,,,,
538,09.01.2017,2,306,16,4,8,Store,1,,,,,
539,06.11.2017,2,307,73,0,0,CRM,1,,,,,
540,29.10.2016,2,307,3,2,2,Direct,2,06.11.2017,73.0,0.0,CRM,0.0
541,02.02.2018,2,308,13,0,0,CRM,1,,,,,
542,08.09.2013,2,309,460,4,8,Store,1,,,,,
543,28.09.2018,2,310,26,4,7,Store,1,,,,,
544,12.03.2016,2,311,389,4,10,Store,1,,,,,
545,19.09.2016,2,311,15,0,0,CRM,2,12.03.2016,389.0,4.0,Store,10.0
546,05.02.2019,2,312,211,4,8,Store,1,,,,,
547,09.01.2017,2,313,97,0,0,CRM,1,,,,,
548,05.11.2016,2,314,33,4,6,Store,1,,,,,
549,10.01.2017,2,315,97,0,0,CRM,1,,,,,
550,10.11.2017,2,315,155,4,8,Store,2,10.01.2017,97.0,0.0,CRM,0.0
551,29.10.2017,2,315,11,2,2,Direct,3,10.11.2017,155.0,4.0,Store,8.0
552,31.10.2016,2,315,70,2,2,Direct,4,29.10.2017,11.0,2.0,Direct,2.0
553,08.08.2019,2,316,337,0,0,CRM,1,,,,,
554,09.11.2016,2,316,18,0,0,CRM,2,08.08.2019,337.0,0.0,CRM,0.0
555,10.02.2016,2,316,411,0,0,CRM,3,09.11.2016,18.0,0.0,CRM,0.0
556,10.03.2016,2,316,446,0,0,CRM,4,10.02.2016,411.0,0.0,CRM,0.0
557,19.10.2016,2,316,70,0,0,CRM,5,10.03.2016,446.0,0.0,CRM,0.0
558,27.03.2018,6,316,128,0,0,CRM,6,19.10.2016,70.0,0.0,CRM,0.0
559,10.11.2017,2,317,73,0,0,CRM,1,,,,,
560,28.08.2018,2,317,149,3,3,SEA,2,10.11.2017,73.0,0.0,CRM,0.0
561,03.11.2018,6,318,211,4,6,Store,1,,,,,
562,04.07.2014,1,319,488,4,6,Store,1,,,,,
563,11.02.2014,1,319,863,4,6,Store,2,04.07.2014,488.0,4.0,Store,6.0
564,15.11.2018,1,320,54,0,0,CRM,1,,,,,
565,21.03.2019,2,320,30,0,0,CRM,2,15.11.2018,54.0,0.0,CRM,0.0
566,01.09.2018,2,321,127,3,3,SEA,1,,,,,
567,09.07.2017,2,322,155,0,0,CRM,1,,,,,
568,03.08.2018,2,323,13,0,0,CRM,1,,,,,
569,10.01.2018,2,323,11,3,3,SEA,2,03.08.2018,13.0,0.0,CRM,0.0
570,19.08.2017,1,324,176,3,3,SEA,1,,,,,
571,26.06.2017,2,325,334,3,3,SEA,1,,,,,
572,28.12.2018,4,325,166,0,0,CRM,2,26.06.2017,334.0,3.0,SEA,3.0
573,05.02.2019,4,326,52,4,8,Store,1,,,,,
574,21.01.2017,1,327,16,3,3,SEA,1,,,,,
575,19.05.2016,2,328,237,0,0,CRM,1,,,,,
576,04.02.2019,1,329,238,3,4,SEA,1,,,,,
577,15.06.2019,4,330,34,3,3,SEA,1,,,,,
578,02.11.2015,2,331,89,2,2,Direct,1,,,,,
579,11.07.2016,2,332,347,4,10,Store,1,,,,,
580,07.02.2016,2,333,130,4,8,Store,1,,,,,
581,09.12.2015,2,333,423,4,8,Store,2,07.02.2016,130.0,4.0,Store,8.0
582,10.08.2019,2,334,153,3,3,SEA,1,,,,,
583,02.07.2017,2,335,330,3,3,SEA,1,,,,,
584,03.12.2018,2,335,258,0,0,CRM,2,02.07.2017,330.0,3.0,SEA,3.0
585,06.07.2013,2,336,871,4,7,Store,1,,,,,
586,10.02.2014,2,337,681,3,3,SEA,1,,,,,
587,14.10.2015,1,338,144,1,1,Affiliate A,1,,,,,
588,16.05.2018,1,338,398,0,0,CRM,2,14.10.2015,144.0,1.0,Affiliate A,1.0
589,06.05.2015,2,339,390,3,4,SEA,1,,,,,
590,26.08.2015,2,339,157,0,0,CRM,2,06.05.2015,390.0,3.0,SEA,4.0
591,30.07.2013,2,340,659,4,6,Store,1,,,,,
592,26.11.2015,2,341,185,4,8,Store,1,,,,,
593,13.02.2018,2,342,66,3,3,SEA,1,,,,,
594,22.01.2016,2,342,204,4,8,Store,2,13.02.2018,66.0,3.0,SEA,3.0
595,23.09.2016,2,342,109,4,8,Store,3,22.01.2016,204.0,4.0,Store,8.0
596,27.09.2018,2,343,149,4,8,Store,1,,,,,
597,06.05.2019,2,344,150,0,0,CRM,1,,,,,
598,11.08.2017,2,344,31,0,0,CRM,2,06.05.2019,150.0,0.0,CRM,0.0
599,12.11.2018,2,344,238,2,2,Direct,3,11.08.2017,31.0,0.0,CRM,0.0
600,12.12.2017,2,344,384,0,0,CRM,4,12.11.2018,238.0,2.0,Direct,2.0
601,13.11.2015,2,344,233,3,4,SEA,5,12.12.2017,384.0,0.0,CRM,0.0
602,19.09.2016,1,344,15,0,0,CRM,6,13.11.2015,233.0,3.0,SEA,4.0
603,03.05.2018,1,345,462,0,0,CRM,1,,,,,
604,20.04.2016,1,345,340,4,6,Store,2,03.05.2018,462.0,0.0,CRM,0.0
605,20.07.2017,1,345,7,0,0,CRM,3,20.04.2016,340.0,4.0,Store,6.0
606,28.01.2019,1,345,403,1,1,Affiliate A,4,20.07.2017,7.0,0.0,CRM,0.0
607,30.12.2016,1,346,16,4,8,Store,1,,,,,
608,12.06.2013,2,347,627,4,15,Store,1,,,,,
609,15.08.2016,2,348,882,3,3,SEA,1,,,,,
610,16.01.2017,2,348,70,3,3,SEA,2,15.08.2016,882.0,3.0,SEA,3.0
611,06.04.2019,1,349,211,3,4,SEA,1,,,,,
612,09.07.2019,1,349,280,0,0,CRM,2,06.04.2019,211.0,3.0,SEA,4.0
613,02.11.2015,1,350,91,2,2,Direct,1,,,,,
614,31.10.2017,2,351,140,0,0,CRM,1,,,,,
615,16.11.2016,2,352,70,4,6,Store,1,,,,,
616,10.10.2017,2,353,294,3,3,SEA,1,,,,,
617,23.05.2017,1,354,400,4,7,Store,1,,,,,
618,13.05.2015,1,355,397,4,8,Store,1,,,,,
619,18.08.2019,2,356,447,4,7,Store,1,,,,,
620,31.01.2019,2,357,23,3,3,SEA,1,,,,,
621,17.08.2018,2,358,224,3,3,SEA,1,,,,,
622,18.01.2017,3,359,300,3,3,SEA,1,,,,,
623,18.11.2015,2,360,418,3,3,SEA,1,,,,,
624,19.09.2017,2,360,29,0,0,CRM,2,18.11.2015,418.0,3.0,SEA,3.0
625,20.09.2016,3,360,15,0,0,CRM,3,19.09.2017,29.0,0.0,CRM,0.0
626,25.09.2018,1,360,216,0,0,CRM,4,20.09.2016,15.0,0.0,CRM,0.0
627,12.09.2018,2,361,526,5,18,Affiliate B,1,,,,,
628,20.11.2017,1,362,393,5,18,Affiliate B,1,,,,,
629,25.01.2018,1,363,386,3,3,SEA,1,,,,,
630,02.11.2016,2,364,109,2,2,Direct,1,,,,,
631,19.11.2016,2,364,33,1,1,Affiliate A,2,02.11.2016,109.0,2.0,Direct,2.0
632,18.12.2015,2,365,353,4,8,Store,1,,,,,
633,18.12.2017,6,366,387,5,18,Affiliate B,1,,,,,
634,17.09.2018,3,367,238,0,0,CRM,1,,,,,
635,04.02.2019,2,368,150,4,8,Store,1,,,,,
636,01.02.2016,2,369,472,3,3,SEA,1,,,,,
637,26.08.2019,1,370,34,3,3,SEA,1,,,,,
638,15.06.2017,2,371,391,4,6,Store,1,,,,,
639,24.05.2016,2,372,104,4,6,Store,1,,,,,
640,04.02.2019,2,373,166,3,3,SEA,1,,,,,
641,16.01.2018,4,374,138,3,3,SEA,1,,,,,
642,21.12.2015,2,375,363,4,6,Store,1,,,,,
643,05.08.2016,2,376,434,0,0,CRM,1,,,,,
644,10.10.2015,2,376,203,3,3,SEA,2,05.08.2016,434.0,0.0,CRM,0.0
645,24.01.2019,2,376,38,0,0,CRM,3,10.10.2015,203.0,3.0,SEA,3.0
646,25.01.2017,2,376,334,0,0,CRM,4,24.01.2019,38.0,0.0,CRM,0.0
647,17.06.2016,2,377,105,4,15,Store,1,,,,,
648,09.05.2015,2,378,336,4,7,Store,1,,,,,
649,27.01.2019,4,379,150,3,3,SEA,1,,,,,
650,12.11.2015,2,380,143,3,3,SEA,1,,,,,
651,01.12.2015,1,381,107,0,0,CRM,1,,,,,
652,11.03.2015,2,382,665,0,0,CRM,1,,,,,
653,11.08.2017,1,383,225,1,1,Affiliate A,1,,,,,
654,17.09.2015,1,383,465,0,0,CRM,2,11.08.2017,225.0,1.0,Affiliate A,1.0
655,22.03.2017,1,383,68,0,0,CRM,3,17.09.2015,465.0,0.0,CRM,0.0
656,09.02.2017,2,384,16,2,2,Direct,1,,,,,
657,05.05.2017,2,385,68,4,6,Store,1,,,,,
658,06.08.2018,2,385,80,0,0,CRM,2,05.05.2017,68.0,4.0,Store,6.0
659,09.01.2019,2,385,335,1,1,Affiliate A,3,06.08.2018,80.0,0.0,CRM,0.0
660,16.10.2017,2,385,76,0,0,CRM,4,09.01.2019,335.0,1.0,Affiliate A,1.0
661,24.06.2017,2,385,296,0,0,CRM,5,16.10.2017,76.0,0.0,CRM,0.0
662,29.04.2019,2,385,139,0,0,CRM,6,24.06.2017,296.0,0.0,CRM,0.0
663,07.11.2015,2,386,143,3,3,SEA,1,,,,,
664,24.10.2016,1,387,395,4,8,Store,1,,,,,
665,03.11.2017,2,388,136,4,7,Store,1,,,,,
666,11.02.2017,2,388,106,4,7,Store,2,03.11.2017,136.0,4.0,Store,7.0
667,19.12.2018,2,388,32,4,7,Store,3,11.02.2017,106.0,4.0,Store,7.0
668,25.08.2019,2,389,148,4,13,Store,1,,,,,
669,16.12.2017,2,390,9,0,0,CRM,1,,,,,
670,19.03.2019,2,390,335,0,0,CRM,2,16.12.2017,9.0,0.0,CRM,0.0
671,22.11.2016,2,390,382,0,0,CRM,3,19.03.2019,335.0,0.0,CRM,0.0
672,23.10.2015,2,390,89,2,2,Direct,4,22.11.2016,382.0,0.0,CRM,0.0
673,18.02.2018,2,391,7,3,3,SEA,1,,,,,
674,08.03.2017,2,392,345,0,0,CRM,1,,,,,
675,13.02.2017,2,392,164,0,0,CRM,2,08.03.2017,345.0,0.0,CRM,0.0
676,16.03.2016,2,392,411,4,8,Store,3,13.02.2017,164.0,0.0,CRM,0.0
677,28.09.2015,3,393,432,3,4,SEA,1,,,,,
678,07.02.2017,2,394,18,2,2,Direct,1,,,,,
679,09.03.2015,2,395,732,3,4,SEA,1,,,,,
680,29.06.2015,2,395,733,3,4,SEA,2,09.03.2015,732.0,3.0,SEA,4.0
681,08.09.2017,2,396,163,0,0,CRM,1,,,,,
682,14.03.2017,2,396,345,0,0,CRM,2,08.09.2017,163.0,0.0,CRM,0.0
683,21.03.2016,2,396,204,3,4,SEA,3,14.03.2017,345.0,0.0,CRM,0.0
684,07.10.2014,2,397,592,2,2,Direct,1,,,,,
685,26.09.2016,2,398,205,5,18,Affiliate B,1,,,,,
686,29.03.2018,2,399,265,0,0,CRM,1,,,,,
687,12.03.2018,2,400,180,0,0,CRM,1,,,,,
688,23.09.2018,2,401,238,0,0,CRM,1,,,,,
689,12.04.2017,4,402,538,3,3,SEA,1,,,,,
690,17.01.2017,2,403,18,3,3,SEA,1,,,,,
691,22.01.2018,2,403,167,0,0,CRM,2,17.01.2017,18.0,3.0,SEA,3.0
692,02.11.2015,2,404,185,0,0,CRM,1,,,,,
693,09.10.2018,2,405,238,3,3,SEA,1,,,,,
694,08.09.2016,2,406,45,0,0,CRM,1,,,,,
695,01.11.2018,2,407,211,2,2,Direct,1,,,,,
696,04.09.2018,2,408,149,0,0,CRM,1,,,,,
697,11.07.2016,1,408,4,0,0,CRM,2,04.09.2018,149.0,0.0,CRM,0.0
698,04.12.2018,2,409,118,0,0,CRM,1,,,,,
699,03.11.2018,1,410,51,0,0,CRM,1,,,,,
700,09.10.2017,2,411,141,5,18,Affiliate B,1,,,,,
701,05.01.2019,2,412,30,3,4,SEA,1,,,,,
702,15.11.2016,3,413,368,5,18,Affiliate B,1,,,,,
703,18.04.2017,2,414,68,4,17,Store,1,,,,,
704,27.03.2019,2,414,179,4,15,Store,2,18.04.2017,68.0,4.0,Store,17.0
705,29.07.2017,2,414,306,0,0,CRM,3,27.03.2019,179.0,4.0,Store,15.0
706,17.03.2019,2,415,160,0,0,CRM,1,,,,,
707,09.05.2016,2,416,522,0,0,CRM,1,,,,,
708,14.11.2017,2,417,154,4,6,Store,1,,,,,
709,15.05.2017,2,417,16,4,6,Store,2,14.11.2017,154.0,4.0,Store,6.0
710,26.10.2013,2,417,824,4,6,Store,3,15.05.2017,16.0,4.0,Store,6.0
711,06.04.2016,2,418,130,4,8,Store,1,,,,,
712,02.11.2015,1,419,50,2,2,Direct,1,,,,,
713,08.08.2018,2,420,77,0,0,CRM,1,,,,,
714,31.08.2015,2,420,509,4,8,Store,2,08.08.2018,77.0,0.0,CRM,0.0
715,14.12.2015,2,421,143,3,3,SEA,1,,,,,
716,18.11.2016,2,422,202,5,18,Affiliate B,1,,,,,
717,02.02.2017,2,423,97,4,8,Store,1,,,,,
718,03.10.2017,2,423,27,0,0,CRM,2,02.02.2017,97.0,4.0,Store,8.0
719,15.07.2017,2,423,323,0,0,CRM,3,03.10.2017,27.0,0.0,CRM,0.0
720,29.07.2019,2,423,145,0,0,CRM,4,15.07.2017,323.0,0.0,CRM,0.0
721,15.09.2018,2,424,238,0,0,CRM,1,,,,,
722,27.08.2018,2,424,10,0,0,CRM,2,15.09.2018,238.0,0.0,CRM,0.0
723,09.04.2017,4,425,197,0,0,CRM,1,,,,,
724,27.10.2015,2,425,206,0,0,CRM,2,09.04.2017,197.0,0.0,CRM,0.0
725,27.12.2013,2,426,796,4,8,Store,1,,,,,
726,07.10.2017,2,427,31,3,3,SEA,1,,,,,
727,14.11.2017,2,427,136,0,0,CRM,2,07.10.2017,31.0,3.0,SEA,3.0
728,13.02.2015,1,428,728,3,4,SEA,1,,,,,
729,24.02.2018,1,428,66,3,4,SEA,2,13.02.2015,728.0,3.0,SEA,4.0
730,16.06.2016,2,429,14,0,0,CRM,1,,,,,
731,01.10.2017,2,430,11,0,0,CRM,1,,,,,
732,08.05.2018,1,430,20,0,0,CRM,2,01.10.2017,11.0,0.0,CRM,0.0
733,16.06.2019,2,430,165,0,0,CRM,3,08.05.2018,20.0,0.0,CRM,0.0
734,16.10.2017,2,431,96,3,3,SEA,1,,,,,
735,22.02.2014,1,432,622,0,0,CRM,1,,,,,
736,11.01.2019,2,433,403,1,1,Affiliate A,1,,,,,
737,11.02.2019,2,433,139,0,0,CRM,2,11.01.2019,403.0,1.0,Affiliate A,1.0
738,14.08.2017,1,433,402,0,0,CRM,3,11.02.2019,139.0,0.0,CRM,0.0
739,21.07.2016,1,433,381,0,0,CRM,4,14.08.2017,402.0,0.0,CRM,0.0
740,21.07.2016,1,433,104,0,0,CRM,5,21.07.2016,381.0,0.0,CRM,0.0
741,24.09.2015,1,433,5,4,7,Store,6,21.07.2016,104.0,0.0,CRM,0.0
742,26.07.2018,2,433,404,3,3,SEA,7,24.09.2015,5.0,4.0,Store,7.0
743,26.09.2016,1,433,328,0,0,CRM,8,26.07.2018,404.0,3.0,SEA,3.0
744,11.11.2015,2,434,363,3,3,SEA,1,,,,,
745,31.01.2016,2,435,89,3,3,SEA,1,,,,,
746,03.12.2018,1,436,90,0,0,CRM,1,,,,,
747,23.08.2019,1,436,39,3,3,SEA,2,03.12.2018,90.0,0.0,CRM,0.0
748,29.10.2016,2,437,151,2,2,Direct,1,,,,,
749,22.10.2015,2,438,206,6,20,Affiliate C,1,,,,,
750,03.11.2015,4,439,206,2,2,Direct,1,,,,,
751,09.03.2016,2,440,465,6,20,Affiliate C,1,,,,,
752,29.09.2017,2,440,11,0,0,CRM,2,09.03.2016,465.0,6.0,Affiliate C,20.0
753,23.01.2013,2,441,1029,3,3,SEA,1,,,,,
754,05.12.2016,2,442,254,4,12,Store,1,,,,,
755,18.02.2019,2,442,278,0,0,CRM,2,05.12.2016,254.0,4.0,Store,12.0
756,27.11.2017,2,442,200,0,0,CRM,3,18.02.2019,278.0,0.0,CRM,0.0
757,12.11.2014,2,443,551,2,2,Direct,1,,,,,
758,27.06.2017,2,444,154,3,3,SEA,1,,,,,
759,02.03.2015,2,445,620,0,0,CRM,1,,,,,
760,29.06.2019,2,446,10,3,3,SEA,1,,,,,
761,11.01.2013,1,447,594,4,8,Store,1,,,,,
762,03.11.2016,1,448,286,2,2,Direct,1,,,,,
763,16.01.2017,1,448,576,0,0,CRM,2,03.11.2016,286.0,2.0,Direct,2.0
764,14.10.2015,2,449,399,3,3,SEA,1,,,,,
765,09.01.2016,2,450,89,3,3,SEA,1,,,,,
766,30.01.2018,2,451,135,2,2,Direct,1,,,,,
767,03.02.2016,2,452,124,4,7,Store,1,,,,,
768,04.10.2016,4,453,395,4,8,Store,1,,,,,
769,28.12.2018,4,453,52,4,6,Store,2,04.10.2016,395.0,4.0,Store,8.0
770,18.02.2016,1,454,463,1,1,Affiliate A,1,,,,,
771,18.11.2016,2,454,18,2,2,Direct,2,18.02.2016,463.0,1.0,Affiliate A,1.0
772,20.02.2016,2,454,50,1,1,Affiliate A,3,18.11.2016,18.0,2.0,Direct,2.0
773,16.11.2016,2,455,70,3,4,SEA,1,,,,,
774,26.05.2018,2,455,271,0,0,CRM,2,16.11.2016,70.0,3.0,SEA,4.0
775,30.01.2019,2,456,919,5,18,Affiliate B,1,,,,,
776,06.02.2018,2,457,200,2,2,Direct,1,,,,,
777,02.08.2017,2,458,306,0,0,CRM,1,,,,,
778,28.09.2016,1,458,438,4,7,Store,2,02.08.2017,306.0,0.0,CRM,0.0
779,05.10.2017,2,459,141,5,18,Affiliate B,1,,,,,
780,14.02.2019,2,459,315,0,0,CRM,2,05.10.2017,141.0,5.0,Affiliate B,18.0
781,30.06.2018,2,459,152,1,1,Affiliate A,3,14.02.2019,315.0,0.0,CRM,0.0
782,16.07.2019,2,460,24,0,0,CRM,1,,,,,
783,04.09.2015,2,461,399,4,6,Store,1,,,,,
784,12.06.2017,2,461,161,0,0,CRM,2,04.09.2015,399.0,4.0,Store,6.0
785,12.07.2018,2,461,281,0,0,CRM,3,12.06.2017,161.0,0.0,CRM,0.0
786,18.08.2018,2,461,253,0,0,CRM,4,12.07.2018,281.0,0.0,CRM,0.0
787,19.08.2019,2,461,8,0,0,CRM,5,18.08.2018,253.0,0.0,CRM,0.0
788,08.07.2019,2,462,430,0,0,CRM,1,,,,,
789,24.10.2017,2,462,365,2,2,Direct,2,08.07.2019,430.0,0.0,CRM,0.0
790,27.04.2017,2,462,215,5,18,Affiliate B,3,24.10.2017,365.0,2.0,Direct,2.0
791,25.03.2014,2,463,613,4,7,Store,1,,,,,
792,11.11.2018,2,464,224,3,4,SEA,1,,,,,
793,08.01.2019,2,465,150,4,15,Store,1,,,,,
794,09.06.2019,2,466,100,3,3,SEA,1,,,,,
795,23.01.2019,2,467,150,2,2,Direct,1,,,,,
796,30.01.2017,2,467,268,3,3,SEA,2,23.01.2019,150.0,2.0,Direct,2.0
797,08.08.2018,2,468,127,0,0,CRM,1,,,,,
798,12.03.2018,2,468,136,1,1,Affiliate A,2,08.08.2018,127.0,0.0,CRM,0.0
799,24.01.2017,2,468,45,6,20,Affiliate C,3,12.03.2018,136.0,1.0,Affiliate A,1.0
800,02.01.2018,4,469,243,0,0,CRM,1,,,,,
801,16.12.2016,4,469,17,0,0,CRM,2,02.01.2018,243.0,0.0,CRM,0.0
802,21.12.2015,2,470,107,3,4,SEA,1,,,,,
803,01.11.2018,4,471,149,2,2,Direct,1,,,,,
804,17.07.2019,2,471,295,0,0,CRM,2,01.11.2018,149.0,2.0,Direct,2.0
805,04.12.2016,2,472,218,3,3,SEA,1,,,,,
806,14.01.2019,2,472,75,0,0,CRM,2,04.12.2016,218.0,3.0,SEA,3.0
807,26.07.2018,2,472,48,3,4,SEA,3,14.01.2019,75.0,0.0,CRM,0.0
808,14.05.2018,2,473,66,4,7,Store,1,,,,,
809,29.09.2016,3,474,205,5,18,Affiliate B,1,,,,,
810,21.09.2015,2,475,363,3,3,SEA,1,,,,,
811,19.11.2012,2,476,1001,3,3,SEA,1,,,,,
812,29.12.2015,3,477,157,4,8,Store,1,,,,,
813,26.11.2017,2,478,136,4,8,Store,1,,,,,
